Date,language,incoming_forecast,einstein_resolved_forecast,tickets_human,aht_sec,agents_needed,fte_planned,closable_tickets,gap_tickets,gap_agents,scenario
2026-05-18,Spanish,96,5.0,91,654,3,3,69,22,0,80%
2026-05-19,English,675,38.0,637,642,26,21,490,147,5,80%
2026-05-19,French,77,4.0,73,641,3,3,70,3,0,80%
2026-05-19,German,90,5.0,85,535,3,3,84,1,0,80%
2026-05-19,Italian,69,4.0,65,658,2,2,46,19,0,80%
2026-05-19,Portuguese,18,1.0,17,599,1,1,25,0,0,80%
2026-05-19,Spanish,120,7.0,113,654,5,4,92,21,1,80%
2026-05-20,English,473,31.0,442,642,18,15,350,92,3,80%
2026-05-20,French,55,4.0,51,641,2,2,47,4,0,80%
2026-05-20,German,63,4.0,59,535,2,2,56,3,0,80%
2026-05-20,Italian,49,3.0,46,658,2,2,46,0,0,80%
2026-05-20,Portuguese,12,1.0,11,599,1,1,25,0,0,80%
2026-05-20,Spanish,83,5.0,78,654,3,3,69,9,0,80%
2026-05-21,English,481,6.0,475,642,19,16,374,101,3,80%
2026-05-21,French,55,1.0,54,641,2,2,47,7,0,80%
2026-05-21,German,64,1.0,63,535,2,2,56,7,0,80%
2026-05-21,Italian,50,0.0,50,658,2,2,46,4,0,80%
2026-05-21,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-05-21,Spanish,85,1.0,84,654,3,3,69,15,0,80%
2026-05-22,English,476,10.0,466,642,18,15,350,116,3,80%
2026-05-22,French,55,1.0,54,641,2,2,47,7,0,80%
2026-05-22,German,64,2.0,62,535,2,2,56,6,0,80%
2026-05-22,Italian,49,1.0,48,658,2,2,46,2,0,80%
2026-05-22,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-05-22,Spanish,84,2.0,82,654,3,3,69,13,0,80%
2026-05-23,English,164,40.0,124,642,5,4,93,31,1,80%
2026-05-23,French,19,5.0,14,641,1,1,23,0,0,80%
2026-05-23,German,22,5.0,17,535,1,1,28,0,0,80%
2026-05-23,Italian,16,4.0,12,658,1,1,23,0,0,80%
2026-05-23,Portuguese,5,1.0,4,599,1,1,25,0,0,80%
2026-05-23,Spanish,29,7.0,22,654,1,1,23,0,0,80%
2026-05-24,English,142,30.0,112,642,5,4,93,19,1,80%
2026-05-24,French,17,3.0,14,641,1,1,23,0,0,80%
2026-05-24,German,19,4.0,15,535,1,1,28,0,0,80%
2026-05-24,Italian,15,3.0,12,658,1,1,23,0,0,80%
2026-05-24,Portuguese,4,1.0,3,599,1,1,25,0,0,80%
2026-05-24,Spanish,25,5.0,20,654,1,1,23,0,0,80%
2026-05-25,English,544,30.0,514,642,20,16,374,140,4,80%
2026-05-25,French,62,4.0,58,641,2,2,47,11,0,80%
2026-05-25,German,72,4.0,68,535,2,2,56,12,0,80%
2026-05-25,Italian,56,3.0,53,658,2,2,46,7,0,80%
2026-05-25,Portuguese,14,1.0,13,599,1,1,25,0,0,80%
2026-05-25,Spanish,96,5.0,91,654,3,3,69,22,0,80%
2026-05-26,English,675,38.0,637,642,26,21,490,147,5,80%
2026-05-26,French,77,4.0,73,641,3,3,70,3,0,80%
2026-05-26,German,90,5.0,85,535,3,3,84,1,0,80%
2026-05-26,Italian,69,4.0,65,658,2,2,46,19,0,80%
2026-05-26,Portuguese,18,1.0,17,599,1,1,25,0,0,80%
2026-05-26,Spanish,120,7.0,113,654,5,4,92,21,1,80%
2026-05-27,English,473,31.0,442,642,18,15,350,92,3,80%
2026-05-27,French,55,4.0,51,641,2,2,47,4,0,80%
2026-05-27,German,63,4.0,59,535,2,2,56,3,0,80%
2026-05-27,Italian,49,3.0,46,658,2,2,46,0,0,80%
2026-05-27,Portuguese,12,1.0,11,599,1,1,25,0,0,80%
2026-05-27,Spanish,83,5.0,78,654,3,3,69,9,0,80%
2026-05-28,English,481,6.0,475,642,19,16,374,101,3,80%
2026-05-28,French,55,1.0,54,641,2,2,47,7,0,80%
2026-05-28,German,64,1.0,63,535,2,2,56,7,0,80%
2026-05-28,Italian,50,0.0,50,658,2,2,46,4,0,80%
2026-05-28,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-05-28,Spanish,85,1.0,84,654,3,3,69,15,0,80%
2026-05-29,English,476,10.0,466,642,18,15,350,116,3,80%
2026-05-29,French,55,1.0,54,641,2,2,47,7,0,80%
2026-05-29,German,64,2.0,62,535,2,2,56,6,0,80%
2026-05-29,Italian,49,1.0,48,658,2,2,46,2,0,80%
2026-05-29,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-05-29,Spanish,84,2.0,82,654,3,3,69,13,0,80%
2026-05-30,English,164,40.0,124,642,5,4,93,31,1,80%
2026-05-30,French,19,5.0,14,641,1,1,23,0,0,80%
2026-05-30,German,22,5.0,17,535,1,1,28,0,0,80%
2026-05-30,Italian,16,4.0,12,658,1,1,23,0,0,80%
2026-05-30,Portuguese,5,1.0,4,599,1,1,25,0,0,80%
2026-05-30,Spanish,29,7.0,22,654,1,1,23,0,0,80%
2026-05-31,English,142,30.0,112,642,5,4,93,19,1,80%
2026-05-31,French,17,3.0,14,641,1,1,23,0,0,80%
2026-05-31,German,19,4.0,15,535,1,1,28,0,0,80%
2026-05-31,Italian,15,3.0,12,658,1,1,23,0,0,80%
2026-05-31,Portuguese,4,1.0,3,599,1,1,25,0,0,80%
2026-05-31,Spanish,25,5.0,20,654,1,1,23,0,0,80%
2026-06-01,English,544,30.0,514,642,20,16,374,140,4,80%
2026-06-01,French,62,4.0,58,641,2,2,47,11,0,80%
2026-06-01,German,72,4.0,68,535,2,2,56,12,0,80%
2026-06-01,Italian,56,3.0,53,658,2,2,46,7,0,80%
2026-06-01,Portuguese,14,1.0,13,599,1,1,25,0,0,80%
2026-06-01,Spanish,96,5.0,91,654,3,3,69,22,0,80%
2026-06-02,English,675,38.0,637,642,26,21,490,147,5,80%
2026-06-02,French,77,4.0,73,641,3,3,70,3,0,80%
2026-06-02,German,90,5.0,85,535,3,3,84,1,0,80%
2026-06-02,Italian,69,4.0,65,658,2,2,46,19,0,80%
2026-06-02,Portuguese,18,1.0,17,599,1,1,25,0,0,80%
2026-06-02,Spanish,120,7.0,113,654,5,4,92,21,1,80%
2026-06-03,English,473,31.0,442,642,18,15,350,92,3,80%
2026-06-03,French,55,4.0,51,641,2,2,47,4,0,80%
2026-06-03,German,63,4.0,59,535,2,2,56,3,0,80%
2026-06-03,Italian,49,3.0,46,658,2,2,46,0,0,80%
2026-06-03,Portuguese,12,1.0,11,599,1,1,25,0,0,80%
2026-06-03,Spanish,83,5.0,78,654,3,3,69,9,0,80%
2026-06-04,English,481,6.0,475,642,19,16,374,101,3,80%
2026-06-04,French,55,1.0,54,641,2,2,47,7,0,80%
2026-06-04,German,64,1.0,63,535,2,2,56,7,0,80%
2026-06-04,Italian,50,0.0,50,658,2,2,46,4,0,80%
2026-06-04,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-06-04,Spanish,85,1.0,84,654,3,3,69,15,0,80%
2026-06-05,English,476,10.0,466,642,18,15,350,116,3,80%
2026-06-05,French,55,1.0,54,641,2,2,47,7,0,80%
2026-06-05,German,64,2.0,62,535,2,2,56,6,0,80%
2026-06-05,Italian,49,1.0,48,658,2,2,46,2,0,80%
2026-06-05,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-06-05,Spanish,84,2.0,82,654,3,3,69,13,0,80%
2026-06-06,English,164,40.0,124,642,5,4,93,31,1,80%
2026-06-06,French,19,5.0,14,641,1,1,23,0,0,80%
2026-06-06,German,22,5.0,17,535,1,1,28,0,0,80%
2026-06-06,Italian,16,4.0,12,658,1,1,23,0,0,80%
2026-06-06,Portuguese,5,1.0,4,599,1,1,25,0,0,80%
2026-06-06,Spanish,29,7.0,22,654,1,1,23,0,0,80%
2026-06-07,English,142,30.0,112,642,5,4,93,19,1,80%
2026-06-07,French,17,3.0,14,641,1,1,23,0,0,80%
2026-06-07,German,19,4.0,15,535,1,1,28,0,0,80%
2026-06-07,Italian,15,3.0,12,658,1,1,23,0,0,80%
2026-06-07,Portuguese,4,1.0,3,599,1,1,25,0,0,80%
2026-06-07,Spanish,25,5.0,20,654,1,1,23,0,0,80%
2026-06-08,English,544,30.0,514,642,20,16,374,140,4,80%
2026-06-08,French,62,4.0,58,641,2,2,47,11,0,80%
2026-06-08,German,72,4.0,68,535,2,2,56,12,0,80%
2026-06-08,Italian,56,3.0,53,658,2,2,46,7,0,80%
2026-06-08,Portuguese,14,1.0,13,599,1,1,25,0,0,80%
2026-06-08,Spanish,96,5.0,91,654,3,3,69,22,0,80%
2026-06-09,English,675,38.0,637,642,26,21,490,147,5,80%
2026-06-09,French,77,4.0,73,641,3,3,70,3,0,80%
2026-06-09,German,90,5.0,85,535,3,3,84,1,0,80%
2026-06-09,Italian,69,4.0,65,658,2,2,46,19,0,80%
2026-06-09,Portuguese,18,1.0,17,599,1,1,25,0,0,80%
2026-06-09,Spanish,120,7.0,113,654,5,4,92,21,1,80%
2026-06-10,English,473,31.0,442,642,18,15,350,92,3,80%
2026-06-10,French,55,4.0,51,641,2,2,47,4,0,80%
2026-06-10,German,63,4.0,59,535,2,2,56,3,0,80%
2026-06-10,Italian,49,3.0,46,658,2,2,46,0,0,80%
2026-06-10,Portuguese,12,1.0,11,599,1,1,25,0,0,80%
2026-06-10,Spanish,83,5.0,78,654,3,3,69,9,0,80%
2026-06-11,English,481,6.0,475,642,19,16,374,101,3,80%
2026-06-11,French,55,1.0,54,641,2,2,47,7,0,80%
2026-06-11,German,64,1.0,63,535,2,2,56,7,0,80%
2026-06-11,Italian,50,0.0,50,658,2,2,46,4,0,80%
2026-06-11,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-06-11,Spanish,85,1.0,84,654,3,3,69,15,0,80%
2026-06-12,English,476,10.0,466,642,18,15,350,116,3,80%
2026-06-12,French,55,1.0,54,641,2,2,47,7,0,80%
2026-06-12,German,64,2.0,62,535,2,2,56,6,0,80%
2026-06-12,Italian,49,1.0,48,658,2,2,46,2,0,80%
2026-06-12,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-06-12,Spanish,84,2.0,82,654,3,3,69,13,0,80%
2026-06-13,English,164,40.0,124,642,5,4,93,31,1,80%
2026-06-13,French,19,5.0,14,641,1,1,23,0,0,80%
2026-06-13,German,22,5.0,17,535,1,1,28,0,0,80%
2026-06-13,Italian,16,4.0,12,658,1,1,23,0,0,80%
2026-06-13,Portuguese,5,1.0,4,599,1,1,25,0,0,80%
2026-06-13,Spanish,29,7.0,22,654,1,1,23,0,0,80%
2026-06-14,English,142,30.0,112,642,5,4,93,19,1,80%
2026-06-14,French,17,3.0,14,641,1,1,23,0,0,80%
2026-06-14,German,19,4.0,15,535,1,1,28,0,0,80%
2026-06-14,Italian,15,3.0,12,658,1,1,23,0,0,80%
2026-06-14,Portuguese,4,1.0,3,599,1,1,25,0,0,80%
2026-06-14,Spanish,25,5.0,20,654,1,1,23,0,0,80%
2026-06-15,English,544,30.0,514,642,20,16,374,140,4,80%
2026-06-15,French,62,4.0,58,641,2,2,47,11,0,80%
2026-06-15,German,72,4.0,68,535,2,2,56,12,0,80%
2026-06-15,Italian,56,3.0,53,658,2,2,46,7,0,80%
2026-06-15,Portuguese,14,1.0,13,599,1,1,25,0,0,80%
2026-06-15,Spanish,96,5.0,91,654,3,3,69,22,0,80%
2026-06-16,English,675,38.0,637,642,26,21,490,147,5,80%
2026-06-16,French,77,4.0,73,641,3,3,70,3,0,80%
2026-06-16,German,90,5.0,85,535,3,3,84,1,0,80%
2026-06-16,Italian,69,4.0,65,658,2,2,46,19,0,80%
2026-06-16,Portuguese,18,1.0,17,599,1,1,25,0,0,80%
2026-06-16,Spanish,120,7.0,113,654,5,4,92,21,1,80%
2026-06-17,English,473,31.0,442,642,18,15,350,92,3,80%
2026-06-17,French,55,4.0,51,641,2,2,47,4,0,80%
2026-06-17,German,63,4.0,59,535,2,2,56,3,0,80%
2026-06-17,Italian,49,3.0,46,658,2,2,46,0,0,80%
2026-06-17,Portuguese,12,1.0,11,599,1,1,25,0,0,80%
2026-06-17,Spanish,83,5.0,78,654,3,3,69,9,0,80%
2026-06-18,English,481,6.0,475,642,19,16,374,101,3,80%
2026-06-18,French,55,1.0,54,641,2,2,47,7,0,80%
2026-06-18,German,64,1.0,63,535,2,2,56,7,0,80%
2026-06-18,Italian,50,0.0,50,658,2,2,46,4,0,80%
2026-06-18,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-06-18,Spanish,85,1.0,84,654,3,3,69,15,0,80%
2026-06-19,English,476,10.0,466,642,18,15,350,116,3,80%
2026-06-19,French,55,1.0,54,641,2,2,47,7,0,80%
2026-06-19,German,64,2.0,62,535,2,2,56,6,0,80%
2026-06-19,Italian,49,1.0,48,658,2,2,46,2,0,80%
2026-06-19,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-06-19,Spanish,84,2.0,82,654,3,3,69,13,0,80%
2026-06-20,English,164,40.0,124,642,5,4,93,31,1,80%
2026-06-20,French,19,5.0,14,641,1,1,23,0,0,80%
2026-06-20,German,22,5.0,17,535,1,1,28,0,0,80%
2026-06-20,Italian,16,4.0,12,658,1,1,23,0,0,80%
2026-06-20,Portuguese,5,1.0,4,599,1,1,25,0,0,80%
2026-06-20,Spanish,29,7.0,22,654,1,1,23,0,0,80%
2026-06-21,English,142,30.0,112,642,5,4,93,19,1,80%
2026-06-21,French,17,3.0,14,641,1,1,23,0,0,80%
2026-06-21,German,19,4.0,15,535,1,1,28,0,0,80%
2026-06-21,Italian,15,3.0,12,658,1,1,23,0,0,80%
2026-06-21,Portuguese,4,1.0,3,599,1,1,25,0,0,80%
2026-06-21,Spanish,25,5.0,20,654,1,1,23,0,0,80%
2026-06-22,English,544,30.0,514,642,20,16,374,140,4,80%
2026-06-22,French,62,4.0,58,641,2,2,47,11,0,80%
2026-06-22,German,72,4.0,68,535,2,2,56,12,0,80%
2026-06-22,Italian,56,3.0,53,658,2,2,46,7,0,80%
2026-06-22,Portuguese,14,1.0,13,599,1,1,25,0,0,80%
2026-06-22,Spanish,96,5.0,91,654,3,3,69,22,0,80%
2026-06-23,English,675,38.0,637,642,26,21,490,147,5,80%
2026-06-23,French,77,4.0,73,641,3,3,70,3,0,80%
2026-06-23,German,90,5.0,85,535,3,3,84,1,0,80%
2026-06-23,Italian,69,4.0,65,658,2,2,46,19,0,80%
2026-06-23,Portuguese,18,1.0,17,599,1,1,25,0,0,80%
2026-06-23,Spanish,120,7.0,113,654,5,4,92,21,1,80%
2026-06-24,English,473,31.0,442,642,18,15,350,92,3,80%
2026-06-24,French,55,4.0,51,641,2,2,47,4,0,80%
2026-06-24,German,63,4.0,59,535,2,2,56,3,0,80%
2026-06-24,Italian,49,3.0,46,658,2,2,46,0,0,80%
2026-06-24,Portuguese,12,1.0,11,599,1,1,25,0,0,80%
2026-06-24,Spanish,83,5.0,78,654,3,3,69,9,0,80%
2026-06-25,English,481,6.0,475,642,19,16,374,101,3,80%
2026-06-25,French,55,1.0,54,641,2,2,47,7,0,80%
2026-06-25,German,64,1.0,63,535,2,2,56,7,0,80%
2026-06-25,Italian,50,0.0,50,658,2,2,46,4,0,80%
2026-06-25,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-06-25,Spanish,85,1.0,84,654,3,3,69,15,0,80%
2026-06-26,English,476,10.0,466,642,18,15,350,116,3,80%
2026-06-26,French,55,1.0,54,641,2,2,47,7,0,80%
2026-06-26,German,64,2.0,62,535,2,2,56,6,0,80%
2026-06-26,Italian,49,1.0,48,658,2,2,46,2,0,80%
2026-06-26,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-06-26,Spanish,84,2.0,82,654,3,3,69,13,0,80%
2026-06-27,English,164,40.0,124,642,5,4,93,31,1,80%
2026-06-27,French,19,5.0,14,641,1,1,23,0,0,80%
2026-06-27,German,22,5.0,17,535,1,1,28,0,0,80%
2026-06-27,Italian,16,4.0,12,658,1,1,23,0,0,80%
2026-06-27,Portuguese,5,1.0,4,599,1,1,25,0,0,80%
2026-06-27,Spanish,29,7.0,22,654,1,1,23,0,0,80%
2026-06-28,English,142,30.0,112,642,5,4,93,19,1,80%
2026-06-28,French,17,3.0,14,641,1,1,23,0,0,80%
2026-06-28,German,19,4.0,15,535,1,1,28,0,0,80%
2026-06-28,Italian,15,3.0,12,658,1,1,23,0,0,80%
2026-06-28,Portuguese,4,1.0,3,599,1,1,25,0,0,80%
2026-06-28,Spanish,25,5.0,20,654,1,1,23,0,0,80%
2026-06-29,English,544,30.0,514,642,20,16,374,140,4,80%
2026-06-29,French,62,4.0,58,641,2,2,47,11,0,80%
2026-06-29,German,72,4.0,68,535,2,2,56,12,0,80%
2026-06-29,Italian,56,3.0,53,658,2,2,46,7,0,80%
2026-06-29,Portuguese,14,1.0,13,599,1,1,25,0,0,80%
2026-06-29,Spanish,96,5.0,91,654,3,3,69,22,0,80%
2026-06-30,English,675,38.0,637,642,26,21,490,147,5,80%
2026-06-30,French,77,4.0,73,641,3,3,70,3,0,80%
2026-06-30,German,90,5.0,85,535,3,3,84,1,0,80%
2026-06-30,Italian,69,4.0,65,658,2,2,46,19,0,80%
2026-06-30,Portuguese,18,1.0,17,599,1,1,25,0,0,80%
2026-06-30,Spanish,120,7.0,113,654,5,4,92,21,1,80%
2026-07-01,English,473,31.0,442,642,18,15,350,92,3,80%
2026-07-01,French,55,4.0,51,641,2,2,47,4,0,80%
2026-07-01,German,63,4.0,59,535,2,2,56,3,0,80%
2026-07-01,Italian,49,3.0,46,658,2,2,46,0,0,80%
2026-07-01,Portuguese,12,1.0,11,599,1,1,25,0,0,80%
2026-07-01,Spanish,83,5.0,78,654,3,3,69,9,0,80%
2026-07-02,English,481,6.0,475,642,19,16,374,101,3,80%
2026-07-02,French,55,1.0,54,641,2,2,47,7,0,80%
2026-07-02,German,64,1.0,63,535,2,2,56,7,0,80%
2026-07-02,Italian,50,0.0,50,658,2,2,46,4,0,80%
2026-07-02,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-07-02,Spanish,85,1.0,84,654,3,3,69,15,0,80%
2026-07-03,English,476,10.0,466,642,18,15,350,116,3,80%
2026-07-03,French,55,1.0,54,641,2,2,47,7,0,80%
2026-07-03,German,64,2.0,62,535,2,2,56,6,0,80%
2026-07-03,Italian,49,1.0,48,658,2,2,46,2,0,80%
2026-07-03,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-07-03,Spanish,84,2.0,82,654,3,3,69,13,0,80%
2026-07-04,English,164,40.0,124,642,5,4,93,31,1,80%
2026-07-04,French,19,5.0,14,641,1,1,23,0,0,80%
2026-07-04,German,22,5.0,17,535,1,1,28,0,0,80%
2026-07-04,Italian,16,4.0,12,658,1,1,23,0,0,80%
2026-07-04,Portuguese,5,1.0,4,599,1,1,25,0,0,80%
2026-07-04,Spanish,29,7.0,22,654,1,1,23,0,0,80%
2026-07-05,English,142,30.0,112,642,5,4,93,19,1,80%
2026-07-05,French,17,3.0,14,641,1,1,23,0,0,80%
2026-07-05,German,19,4.0,15,535,1,1,28,0,0,80%
2026-07-05,Italian,15,3.0,12,658,1,1,23,0,0,80%
2026-07-05,Portuguese,4,1.0,3,599,1,1,25,0,0,80%
2026-07-05,Spanish,25,5.0,20,654,1,1,23,0,0,80%
2026-07-06,English,544,30.0,514,642,20,16,374,140,4,80%
2026-07-06,French,62,4.0,58,641,2,2,47,11,0,80%
2026-07-06,German,72,4.0,68,535,2,2,56,12,0,80%
2026-07-06,Italian,56,3.0,53,658,2,2,46,7,0,80%
2026-07-06,Portuguese,14,1.0,13,599,1,1,25,0,0,80%
2026-07-06,Spanish,96,5.0,91,654,3,3,69,22,0,80%
2026-07-07,English,675,38.0,637,642,26,21,490,147,5,80%
2026-07-07,French,77,4.0,73,641,3,3,70,3,0,80%
2026-07-07,German,90,5.0,85,535,3,3,84,1,0,80%
2026-07-07,Italian,69,4.0,65,658,2,2,46,19,0,80%
2026-07-07,Portuguese,18,1.0,17,599,1,1,25,0,0,80%
2026-07-07,Spanish,120,7.0,113,654,5,4,92,21,1,80%
2026-07-08,English,473,31.0,442,642,18,15,350,92,3,80%
2026-07-08,French,55,4.0,51,641,2,2,47,4,0,80%
2026-07-08,German,63,4.0,59,535,2,2,56,3,0,80%
2026-07-08,Italian,49,3.0,46,658,2,2,46,0,0,80%
2026-07-08,Portuguese,12,1.0,11,599,1,1,25,0,0,80%
2026-07-08,Spanish,83,5.0,78,654,3,3,69,9,0,80%
2026-07-09,English,481,6.0,475,642,19,16,374,101,3,80%
2026-07-09,French,55,1.0,54,641,2,2,47,7,0,80%
2026-07-09,German,64,1.0,63,535,2,2,56,7,0,80%
2026-07-09,Italian,50,0.0,50,658,2,2,46,4,0,80%
2026-07-09,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-07-09,Spanish,85,1.0,84,654,3,3,69,15,0,80%
2026-07-10,English,476,10.0,466,642,18,15,350,116,3,80%
2026-07-10,French,55,1.0,54,641,2,2,47,7,0,80%
2026-07-10,German,64,2.0,62,535,2,2,56,6,0,80%
2026-07-10,Italian,49,1.0,48,658,2,2,46,2,0,80%
2026-07-10,Portuguese,12,0.0,12,599,1,1,25,0,0,80%
2026-07-10,Spanish,84,2.0,82,654,3,3,69,13,0,80%
2026-07-11,English,164,40.0,124,642,5,4,93,31,1,80%
2026-07-11,French,19,5.0,14,641,1,1,23,0,0,80%
2026-07-11,German,22,5.0,17,535,1,1,28,0,0,80%
2026-07-11,Italian,16,4.0,12,658,1,1,23,0,0,80%
2026-07-11,Portuguese,5,1.0,4,599,1,1,25,0,0,80%
2026-07-11,Spanish,29,7.0,22,654,1,1,23,0,0,80%
2026-07-12,English,142,30.0,112,642,5,4,93,19,1,80%
2026-07-12,French,17,3.0,14,641,1,1,23,0,0,80%
2026-07-12,German,19,4.0,15,535,1,1,28,0,0,80%
2026-07-12,Italian,15,3.0,12,658,1,1,23,0,0,80%
2026-07-12,Portuguese,4,1.0,3,599,1,1,25,0,0,80%
2026-07-12,Spanish,25,5.0,20,654,1,1,23,0,0,80%
2026-07-13,English,544,30.0,514,642,20,16,374,140,4,80%
2026-07-13,French,62,4.0,58,641,2,2,47,11,0,80%
2026-07-13,German,72,4.0,68,535,2,2,56,12,0,80%
2026-07-13,Italian,56,3.0,53,658,2,2,46,7,0,80%
2026-07-13,Portuguese,14,1.0,13,599,1,1,25,0,0,80%
2026-07-13,Spanish,96,5.0,91,654,3,3,69,22,0,80%
2025-07-21,English,0,30.0,0,642,0,0,0,0,0,90%
2025-07-21,French,0,4.0,0,641,0,0,0,0,0,90%
2025-07-21,German,0,4.0,0,535,0,0,0,0,0,90%
2025-07-21,Italian,0,3.0,0,658,0,0,0,0,0,90%
2025-07-21,Portuguese,0,1.0,0,599,0,0,0,0,0,90%
2025-07-21,Spanish,0,5.0,0,654,0,0,0,0,0,90%
2025-07-22,English,0,38.0,0,642,0,0,0,0,0,90%
2025-07-22,French,0,4.0,0,641,0,0,0,0,0,90%
2025-07-22,German,0,5.0,0,535,0,0,0,0,0,90%
2025-07-22,Italian,0,4.0,0,658,0,0,0,0,0,90%
2025-07-22,Portuguese,0,1.0,0,599,0,0,0,0,0,90%
2025-07-22,Spanish,0,7.0,0,654,0,0,0,0,0,90%
2025-07-23,English,0,31.0,0,642,0,0,0,0,0,90%
2025-07-23,French,0,4.0,0,641,0,0,0,0,0,90%
2025-07-23,German,0,4.0,0,535,0,0,0,0,0,90%
2025-07-23,Italian,0,3.0,0,658,0,0,0,0,0,90%
2025-07-23,Portuguese,0,1.0,0,599,0,0,0,0,0,90%
2025-07-23,Spanish,0,5.0,0,654,0,0,0,0,0,90%
2025-07-24,English,0,6.0,0,642,0,0,0,0,0,90%
2025-07-24,French,0,1.0,0,641,0,0,0,0,0,90%
2025-07-24,German,0,1.0,0,535,0,0,0,0,0,90%
2025-07-24,Italian,0,0.0,0,658,0,0,0,0,0,90%
2025-07-24,Portuguese,0,0.0,0,599,0,0,0,0,0,90%
2025-07-24,Spanish,0,1.0,0,654,0,0,0,0,0,90%
2025-07-25,English,0,10.0,0,642,0,0,0,0,0,90%
2025-07-25,French,0,1.0,0,641,0,0,0,0,0,90%
2025-07-25,German,0,2.0,0,535,0,0,0,0,0,90%
2025-07-25,Italian,0,1.0,0,658,0,0,0,0,0,90%
2025-07-25,Portuguese,0,0.0,0,599,0,0,0,0,0,90%
2025-07-25,Spanish,0,2.0,0,654,0,0,0,0,0,90%
2025-07-26,English,0,40.0,0,642,0,0,0,0,0,90%
2025-07-26,French,0,5.0,0,641,0,0,0,0,0,90%
2025-07-26,German,0,5.0,0,535,0,0,0,0,0,90%
2025-07-26,Italian,0,4.0,0,658,0,0,0,0,0,90%
2025-07-26,Portuguese,0,1.0,0,599,0,0,0,0,0,90%
2025-07-26,Spanish,0,7.0,0,654,0,0,0,0,0,90%
2025-07-27,English,0,30.0,0,642,0,0,0,0,0,90%
2025-07-27,French,0,3.0,0,641,0,0,0,0,0,90%
2025-07-27,German,0,4.0,0,535,0,0,0,0,0,90%
2025-07-27,Italian,0,3.0,0,658,0,0,0,0,0,90%
2025-07-27,Portuguese,0,1.0,0,599,0,0,0,0,0,90%
2025-07-27,Spanish,0,5.0,0,654,0,0,0,0,0,90%
2025-07-28,English,0,30.0,0,642,0,0,0,0,0,90%
2025-07-28,French,0,4.0,0,641,0,0,0,0,0,90%
2025-07-28,German,0,4.0,0,535,0,0,0,0,0,90%
2025-07-28,Italian,0,3.0,0,658,0,0,0,0,0,90%
2025-07-28,Portuguese,0,1.0,0,599,0,0,0,0,0,90%
2025-07-28,Spanish,0,5.0,0,654,0,0,0,0,0,90%
2025-07-29,English,0,38.0,0,642,0,0,0,0,0,90%
2025-07-29,French,0,4.0,0,641,0,0,0,0,0,90%
2025-07-29,German,0,5.0,0,535,0,0,0,0,0,90%
2025-07-29,Italian,0,4.0,0,658,0,0,0,0,0,90%
2025-07-29,Portuguese,0,1.0,0,599,0,0,0,0,0,90%
2025-07-29,Spanish,0,7.0,0,654,0,0,0,0,0,90%
2025-07-30,English,0,31.0,0,642,0,0,0,0,0,90%
2025-07-30,French,0,4.0,0,641,0,0,0,0,0,90%
2025-07-30,German,0,4.0,0,535,0,0,0,0,0,90%
2025-07-30,Italian,0,3.0,0,658,0,0,0,0,0,90%
2025-07-30,Portuguese,0,1.0,0,599,0,0,0,0,0,90%
2025-07-30,Spanish,0,5.0,0,654,0,0,0,0,0,90%
2025-07-31,English,0,6.0,0,642,0,0,0,0,0,90%
2025-07-31,French,0,1.0,0,641,0,0,0,0,0,90%
2025-07-31,German,0,1.0,0,535,0,0,0,0,0,90%
2025-07-31,Italian,0,0.0,0,658,0,0,0,0,0,90%
2025-07-31,Portuguese,0,0.0,0,599,0,0,0,0,0,90%
2025-07-31,Spanish,0,1.0,0,654,0,0,0,0,0,90%
2025-08-01,English,0,10.0,0,642,0,0,0,0,0,90%
2025-08-01,French,0,1.0,0,641,0,0,0,0,0,90%
2025-08-01,German,0,2.0,0,535,0,0,0,0,0,90%
2025-08-01,Italian,0,1.0,0,658,0,0,0,0,0,90%
2025-08-01,Portuguese,0,0.0,0,599,0,0,0,0,0,90%
2025-08-01,Spanish,0,2.0,0,654,0,0,0,0,0,90%
2025-08-02,English,0,40.0,0,642,0,0,0,0,0,90%
2025-08-02,French,0,5.0,0,641,0,0,0,0,0,90%
2025-08-02,German,0,5.0,0,535,0,0,0,0,0,90%
2025-08-02,Italian,0,4.0,0,658,0,0,0,0,0,90%
2025-08-02,Portuguese,0,1.0,0,599,0,0,0,0,0,90%
2025-08-02,Spanish,0,7.0,0,654,0,0,0,0,0,90%
